participant,task,subtask,trial,choice,reward,condition,trial_within_subtask,function
18,15,2,14,2,9.15224421,compositional,4.0,evenpos
18,16,0,0,2,7.57325651,compositional,0.0,neg
18,16,1,5,2,9.08397792,compositional,0.0,even
18,16,2,10,0,9.15408378,compositional,0.0,evenneg
18,16,0,1,3,6.44312171,compositional,1.0,neg
18,16,1,6,3,1.82148154,compositional,1.0,even
18,16,2,11,0,9.09007039,compositional,1.0,evenneg
18,16,0,2,0,9.06011828,compositional,2.0,neg
18,16,1,7,0,9.27644971,compositional,2.0,even
18,16,2,12,0,9.21951306,compositional,2.0,evenneg
18,16,0,3,0,9.04674237,compositional,3.0,neg
18,16,1,8,0,9.20800986,compositional,3.0,even
18,16,2,13,0,9.04866759,compositional,3.0,evenneg
18,16,0,4,0,8.94130278,compositional,4.0,neg
18,16,1,9,0,9.25090794,compositional,4.0,even
18,16,2,14,0,8.98922972,compositional,4.0,evenneg
18,17,0,0,2,4.93295483,compositional,0.0,pos
18,17,1,5,1,1.88225822,compositional,0.0,even
18,17,2,10,5,8.19465943,compositional,0.0,evenpos
18,17,0,1,3,5.8354108,compositional,1.0,pos
18,17,1,6,0,5.94859255,compositional,1.0,even
18,17,2,11,5,7.68195287,compositional,1.0,evenpos
18,17,0,2,5,7.9966341,compositional,2.0,pos
18,17,1,7,4,5.83010149,compositional,2.0,even
18,17,2,12,5,7.99363123,compositional,2.0,evenpos
18,17,0,3,5,7.96446669,compositional,3.0,pos
18,17,1,8,0,6.00858762,compositional,3.0,even
18,17,2,13,5,7.97645089,compositional,3.0,evenpos
18,17,0,4,5,7.85973806,compositional,4.0,pos
18,17,1,9,1,1.90836039,compositional,4.0,even
18,17,2,14,5,7.98174853,compositional,4.0,evenpos
18,18,0,0,2,4.39417387,compositional,0.0,pos
18,18,1,5,2,0.0,compositional,0.0,odd
18,18,2,10,1,6.0341721,compositional,0.0,oddpos
18,18,0,1,3,4.70107258,compositional,1.0,pos
18,18,1,6,3,5.79643557,compositional,1.0,odd
18,18,2,11,1,5.72232516,compositional,1.0,oddpos
18,18,0,2,5,5.46025187,compositional,2.0,pos
18,18,1,7,5,5.29885223,compositional,2.0,odd
18,18,2,12,1,5.80377462,compositional,2.0,oddpos
18,18,0,3,5,5.54031478,compositional,3.0,pos
18,18,1,8,1,5.67354439,compositional,3.0,odd
18,18,2,13,1,5.62762035,compositional,3.0,oddpos
18,18,0,4,5,5.53998375,compositional,4.0,pos
18,18,1,9,1,5.83419119,compositional,4.0,odd
18,18,2,14,1,5.75631062,compositional,4.0,oddpos
18,19,0,0,2,4.35714711,compositional,0.0,neg
18,19,1,5,2,1.4464013,compositional,0.0,odd
18,19,2,10,1,4.24313111,compositional,0.0,oddneg
18,19,0,1,3,4.29262141,compositional,1.0,neg
18,19,1,6,3,3.92549929,compositional,1.0,odd
18,19,2,11,1,4.12588173,compositional,1.0,oddneg
18,19,0,2,0,6.38946434,compositional,2.0,neg
18,19,1,7,1,4.28541195,compositional,2.0,odd
18,19,2,12,1,4.16389175,compositional,2.0,oddneg
18,19,0,3,0,6.35279855,compositional,3.0,neg
18,19,1,8,1,3.97812639,compositional,3.0,odd
18,19,2,13,1,4.25014684,compositional,3.0,oddneg
18,19,0,4,0,6.35073582,compositional,4.0,neg
18,19,1,9,1,4.14254808,compositional,4.0,odd
18,19,2,14,1,4.0457172,compositional,4.0,oddneg
19,0,0,0,1,7.88229917,compositional,0.0,neg
19,0,1,5,3,8.43682691,compositional,0.0,odd
19,0,2,10,3,6.46932769,compositional,0.0,oddneg
19,0,0,1,2,7.36365233,compositional,1.0,neg
19,0,1,6,1,7.68157199,compositional,1.0,odd
19,0,2,11,4,4.69760708,compositional,1.0,oddneg
19,0,0,2,3,6.33274332,compositional,2.0,neg
19,0,1,7,3,8.61333086,compositional,2.0,odd
19,0,2,12,5,4.42118313,compositional,2.0,oddneg
19,0,0,3,4,4.67261661,compositional,3.0,neg
19,0,1,8,4,2.03699909,compositional,3.0,odd
19,0,2,13,1,7.93225544,compositional,3.0,oddneg
19,0,0,4,5,4.4701507,compositional,4.0,neg
19,0,1,9,2,2.01409534,compositional,4.0,odd
19,0,2,14,1,7.79583394,compositional,4.0,oddneg
19,1,0,0,2,5.66401587,compositional,0.0,neg
19,1,1,5,0,1.64513925,compositional,0.0,odd
19,1,2,10,0,1.69883851,compositional,0.0,oddneg
19,1,0,1,3,3.15236984,compositional,1.0,neg
19,1,1,6,1,7.04052585,compositional,1.0,odd
19,1,2,11,1,7.04309826,compositional,1.0,oddneg
19,1,0,2,4,3.0161797,compositional,2.0,neg
19,1,1,7,2,0.27464664,compositional,2.0,odd
19,1,2,12,1,7.03141557,compositional,2.0,oddneg
19,1,0,3,5,2.88020151,compositional,3.0,neg
19,1,1,8,3,7.37847413,compositional,3.0,odd
19,1,2,13,3,3.0923944,compositional,3.0,oddneg
19,1,0,4,0,6.2482759,compositional,4.0,neg
19,1,1,9,4,0.43654751,compositional,4.0,odd
19,1,2,14,4,3.2072289,compositional,4.0,oddneg
19,2,0,0,0,5.29671905,compositional,0.0,neg
19,2,1,5,2,2.64608964,compositional,0.0,odd
19,2,2,10,0,1.47911143,compositional,0.0,oddneg
19,2,0,1,4,1.88981493,compositional,1.0,neg
19,2,1,6,1,5.34627168,compositional,1.0,odd
19,2,2,11,1,5.28604515,compositional,1.0,oddneg
19,2,0,2,5,1.37341332,compositional,2.0,neg
19,2,1,7,0,1.57104082,compositional,2.0,odd
19,2,2,12,2,2.54300839,compositional,2.0,oddneg
19,2,0,3,3,2.93256008,compositional,3.0,neg
19,2,1,8,4,1.8978348,compositional,3.0,odd
19,2,2,13,3,3.12186454,compositional,3.0,oddneg
19,2,0,4,3,2.90237901,compositional,4.0,neg
19,2,1,9,3,5.67714347,compositional,4.0,odd
19,2,2,14,4,2.11452409,compositional,4.0,oddneg
19,3,0,0,1,3.04023976,compositional,0.0,pos
19,3,1,5,2,2.98495295,compositional,0.0,odd
19,3,2,10,5,6.23126486,compositional,0.0,oddpos
19,3,0,1,0,3.77001259,compositional,1.0,pos
19,3,1,6,4,3.39501955,compositional,1.0,odd
19,3,2,11,3,3.99109843,compositional,1.0,oddpos
19,3,0,2,3,3.88326447,compositional,2.0,pos
19,3,1,7,5,9.28016484,compositional,2.0,odd
19,3,2,12,4,4.78181318,compositional,2.0,oddpos
19,3,0,3,4,4.77179811,compositional,3.0,pos
19,3,1,8,5,9.45477161,compositional,3.0,odd
19,3,2,13,5,6.29124191,compositional,3.0,oddpos
19,3,0,4,4,4.80744151,compositional,4.0,pos
19,3,1,9,5,9.39557289,compositional,4.0,odd
19,3,2,14,1,8.96104351,compositional,4.0,oddpos
19,4,0,0,1,5.88961327,compositional,0.0,pos
19,4,1,5,2,3.43454902,compositional,0.0,odd
19,4,2,10,5,8.78950359,compositional,0.0,oddpos
19,4,0,1,5,8.83152959,compositional,1.0,pos
19,4,1,6,0,2.94763157,compositional,1.0,odd
19,4,2,11,5,8.63058615,compositional,1.0,oddpos
19,4,0,2,4,8.11219158,compositional,2.0,pos
19,4,1,7,4,3.85894554,compositional,2.0,odd
19,4,2,12,5,8.64276072,compositional,2.0,oddpos
19,4,0,3,5,8.79594873,compositional,3.0,pos
19,4,1,8,5,9.46304556,compositional,3.0,odd
19,4,2,13,5,8.69978574,compositional,3.0,oddpos
19,4,0,4,5,8.71118534,compositional,4.0,pos
19,4,1,9,5,9.49936037,compositional,4.0,odd
19,4,2,14,5,8.74003369,compositional,4.0,oddpos
19,5,0,0,5,4.30995856,compositional,0.0,neg
19,5,1,5,5,0.69553212,compositional,0.0,even
19,5,2,10,0,5.1329994,compositional,0.0,evenneg
19,5,0,1,2,6.5613904,compositional,1.0,neg
19,5,1,6,4,5.08132442,compositional,1.0,even
19,5,2,11,5,4.39044012,compositional,1.0,evenneg
19,5,0,2,1,6.99430681,compositional,2.0,neg
19,5,1,7,1,0.49123939,compositional,2.0,even
19,5,2,12,4,5.08975353,compositional,2.0,evenneg
19,5,0,3,0,8.16734055,compositional,3.0,neg
19,5,1,8,3,0.61729842,compositional,3.0,even
19,5,2,13,2,5.30642675,compositional,3.0,evenneg
19,5,0,4,0,8.28183026,compositional,4.0,neg
19,5,1,9,2,5.29122547,compositional,4.0,even
19,5,2,14,1,0.24172882,compositional,4.0,evenneg
19,6,0,0,0,5.83536351,compositional,0.0,pos
19,6,1,5,2,8.14476642,compositional,0.0,even
19,6,2,10,5,8.20217862,compositional,0.0,evenpos
19,6,0,1,1,5.54897972,compositional,1.0,pos
19,6,1,6,4,8.57856171,compositional,1.0,even
19,6,2,11,4,8.64845619,compositional,1.0,evenpos
19,6,0,2,4,8.66008127,compositional,2.0,pos
19,6,1,7,4,8.2061281,compositional,2.0,even
19,6,2,12,4,8.68004054,compositional,2.0,evenpos
19,6,0,3,4,8.71760072,compositional,3.0,pos
19,6,1,8,2,7.82631662,compositional,3.0,even
19,6,2,13,4,8.78906335,compositional,3.0,evenpos
19,6,0,4,4,8.6430506,compositional,4.0,pos
19,6,1,9,4,8.53285293,compositional,4.0,even
19,6,2,14,4,8.71122731,compositional,4.0,evenpos
19,7,0,0,4,5.05347295,compositional,0.0,neg
19,7,1,5,0,4.79053673,compositional,0.0,even
19,7,2,10,1,0.29303169,compositional,0.0,evenneg
19,7,0,1,2,7.56801479,compositional,1.0,neg
19,7,1,6,5,0.09076057,compositional,1.0,even
19,7,2,11,0,4.83686234,compositional,1.0,evenneg
19,7,0,2,1,7.7886545,compositional,2.0,neg
19,7,1,7,3,0.0526529,compositional,2.0,even
19,7,2,12,3,5.59691614,compositional,2.0,evenneg
19,7,0,3,0,8.9064098,compositional,3.0,neg
19,7,1,8,2,5.65159777,compositional,3.0,even
19,7,2,13,4,5.01699242,compositional,3.0,evenneg
19,7,0,4,0,9.00179043,compositional,4.0,neg
19,7,1,9,4,5.22563157,compositional,4.0,even
19,7,2,14,5,4.98729723,compositional,4.0,evenneg
19,8,0,0,2,3.60908934,compositional,0.0,neg
19,8,1,5,0,8.12389075,compositional,0.0,even
19,8,2,10,0,7.9178671,compositional,0.0,evenneg
19,8,0,1,4,2.03973818,compositional,1.0,neg
19,8,1,6,0,8.20774558,compositional,1.0,even
19,8,2,11,0,7.86078326,compositional,1.0,evenneg
19,8,0,2,5,0.34378337,compositional,2.0,neg
19,8,1,7,0,8.0132568,compositional,2.0,even
19,8,2,12,0,7.96861957,compositional,2.0,evenneg
19,8,0,3,0,4.79588162,compositional,3.0,neg
19,8,1,8,0,7.92057398,compositional,3.0,even
19,8,2,13,0,7.88789147,compositional,3.0,evenneg
19,8,0,4,2,3.61213379,compositional,4.0,neg
19,8,1,9,0,7.8987337,compositional,4.0,even
19,8,2,14,0,8.16177418,compositional,4.0,evenneg
19,9,0,0,0,1.46223233,compositional,0.0,pos
19,9,1,5,5,1.62403282,compositional,0.0,even
19,9,2,10,2,7.21828213,compositional,0.0,evenpos
19,9,0,1,1,1.95361455,compositional,1.0,pos
19,9,1,6,2,6.96238558,compositional,1.0,even
19,9,2,11,2,7.07874886,compositional,1.0,evenpos
19,9,0,2,2,2.79647438,compositional,2.0,pos
19,9,1,7,2,6.75564309,compositional,2.0,even
19,9,2,12,2,7.07679443,compositional,2.0,evenpos
19,9,0,3,4,4.46646916,compositional,3.0,pos
19,9,1,8,2,7.08185098,compositional,3.0,even
19,9,2,13,2,6.95741117,compositional,3.0,evenpos
19,9,0,4,3,4.0238403,compositional,4.0,pos
19,9,1,9,2,6.97804436,compositional,4.0,even
19,9,2,14,2,6.94526315,compositional,4.0,evenpos
19,10,0,0,2,6.03195634,compositional,0.0,pos
19,10,1,5,5,0.82213995,compositional,0.0,even
19,10,2,10,0,3.24791358,compositional,0.0,evenpos
19,10,0,1,4,7.63284216,compositional,1.0,pos
19,10,1,6,2,2.61615716,compositional,1.0,even
19,10,2,11,5,8.68565303,compositional,1.0,evenpos
19,10,0,2,3,7.45928928,compositional,2.0,pos
19,10,1,7,4,3.04972062,compositional,2.0,even
19,10,2,12,5,8.9324298,compositional,2.0,evenpos
19,10,0,3,5,8.90488977,compositional,3.0,pos
19,10,1,8,3,0.57633513,compositional,3.0,even
19,10,2,13,5,8.79341542,compositional,3.0,evenpos
19,10,0,4,5,8.82616553,compositional,4.0,pos
19,10,1,9,2,2.55168786,compositional,4.0,even
19,10,2,14,5,8.91879926,compositional,4.0,evenpos
19,11,0,0,5,6.47743163,compositional,0.0,pos
19,11,1,5,5,7.80294841,compositional,0.0,odd
19,11,2,10,4,6.10031369,compositional,0.0,oddpos
19,11,0,1,4,6.05867758,compositional,1.0,pos
19,11,1,6,4,0.49953358,compositional,1.0,odd
19,11,2,11,5,6.41805135,compositional,1.0,oddpos
19,11,0,2,3,5.34726617,compositional,2.0,pos
19,11,1,7,3,7.45986331,compositional,2.0,odd
19,11,2,12,3,5.71448869,compositional,2.0,oddpos
19,11,0,3,2,4.16633646,compositional,3.0,pos
19,11,1,8,5,7.70723175,compositional,3.0,odd
19,11,2,13,2,0.16404989,compositional,3.0,oddpos
19,11,0,4,1,3.34331113,compositional,4.0,pos
19,11,1,9,5,7.90446464,compositional,4.0,odd
19,11,2,14,1,7.58972768,compositional,4.0,oddpos
19,12,0,0,1,7.21320833,compositional,0.0,neg
19,12,1,5,1,1.64580836,compositional,0.0,even
19,12,2,10,4,4.17100408,compositional,0.0,evenneg
19,12,0,1,4,4.29131915,compositional,1.0,neg
19,12,1,6,0,7.15356982,compositional,1.0,even
19,12,2,11,3,4.94151959,compositional,1.0,evenneg
19,12,0,2,5,3.83636603,compositional,2.0,neg
19,12,1,7,5,2.7776449,compositional,2.0,even
19,12,2,12,5,3.62914811,compositional,2.0,evenneg
19,12,0,3,3,4.77414414,compositional,3.0,neg
19,12,1,8,4,8.55967807,compositional,3.0,even
19,12,2,13,1,1.81671794,compositional,3.0,evenneg
19,12,0,4,1,7.23426169,compositional,4.0,neg
19,12,1,9,4,8.43142033,compositional,4.0,even
19,12,2,14,2,8.27580668,compositional,4.0,evenneg
19,13,0,0,2,6.05406049,compositional,0.0,neg
19,13,1,5,4,0.46271311,compositional,0.0,odd
19,13,2,10,1,4.04327934,compositional,0.0,oddneg
19,13,0,1,5,2.81284114,compositional,1.0,neg
19,13,1,6,2,0.08033391,compositional,1.0,odd
19,13,2,11,4,2.57894013,compositional,1.0,oddneg
19,13,0,2,2,6.08258741,compositional,2.0,neg
19,13,1,7,3,3.98269333,compositional,2.0,odd
19,13,2,12,3,4.25453799,compositional,2.0,oddneg
19,13,0,3,2,5.99579738,compositional,3.0,neg
19,13,1,8,5,4.83194423,compositional,3.0,odd
19,13,2,13,3,4.18409016,compositional,3.0,oddneg
19,13,0,4,2,5.88815287,compositional,4.0,neg
19,13,1,9,0,0.91740993,compositional,4.0,odd
19,13,2,14,3,4.13618695,compositional,4.0,oddneg
19,14,0,0,1,6.75922762,compositional,0.0,pos
19,14,1,5,4,9.90659735,compositional,0.0,even
19,14,2,10,4,7.72817198,compositional,0.0,evenpos
19,14,0,1,5,7.98390195,compositional,1.0,pos
19,14,1,6,4,9.9202813,compositional,1.0,even
19,14,2,11,2,9.63009043,compositional,1.0,evenpos
19,14,0,2,5,7.96395756,compositional,2.0,pos
19,14,1,7,4,9.89245476,compositional,2.0,even
19,14,2,12,2,9.69348174,compositional,2.0,evenpos
19,14,0,3,5,8.06114926,compositional,3.0,pos
19,14,1,8,4,9.99167699,compositional,3.0,even
19,14,2,13,2,9.77332497,compositional,3.0,evenpos
19,14,0,4,5,8.04030184,compositional,4.0,pos
19,14,1,9,4,10.0403908,compositional,4.0,even
19,14,2,14,2,9.54617509,compositional,4.0,evenpos
19,15,0,0,5,9.422239,compositional,0.0,pos
19,15,1,5,5,4.48503566,compositional,0.0,odd
19,15,2,10,0,0.8311047,compositional,0.0,oddpos
19,15,0,1,5,9.55626304,compositional,1.0,pos
19,15,1,6,4,1.58597662,compositional,1.0,odd
19,15,2,11,5,9.22404507,compositional,1.0,oddpos
19,15,0,2,5,9.43001293,compositional,2.0,pos
19,15,1,7,3,3.80599996,compositional,2.0,odd
19,15,2,12,5,9.37297094,compositional,2.0,oddpos
19,15,0,3,5,9.29009319,compositional,3.0,pos
19,15,1,8,2,0.97264211,compositional,3.0,odd
19,15,2,13,5,9.63490678,compositional,3.0,oddpos
19,15,0,4,5,9.27007936,compositional,4.0,pos
19,15,1,9,1,4.78467154,compositional,4.0,odd
19,15,2,14,5,9.32301044,compositional,4.0,oddpos
19,16,0,0,5,7.98947852,compositional,0.0,pos
19,16,1,5,0,1.36544424,compositional,0.0,odd
19,16,2,10,4,9.04419248,compositional,0.0,oddpos
19,16,0,1,3,7.42320909,compositional,1.0,pos
19,16,1,6,1,8.67616133,compositional,1.0,odd
19,16,2,11,1,8.5316818,compositional,1.0,oddpos
19,16,0,2,4,8.91147069,compositional,2.0,pos
19,16,1,7,2,1.6261573,compositional,2.0,odd
19,16,2,12,4,8.94178416,compositional,2.0,oddpos
19,16,0,3,4,8.69328172,compositional,3.0,pos
19,16,1,8,1,8.61634243,compositional,3.0,odd
19,16,2,13,4,8.71981561,compositional,3.0,oddpos
19,16,0,4,4,8.98526986,compositional,4.0,pos
19,16,1,9,1,8.82528935,compositional,4.0,odd
19,16,2,14,4,8.9739539,compositional,4.0,oddpos
19,17,0,0,5,5.13634653,compositional,0.0,neg
19,17,1,5,0,2.42360004,compositional,0.0,odd
19,17,2,10,1,7.24820666,compositional,0.0,oddneg
19,17,0,1,4,5.67194571,compositional,1.0,neg
19,17,1,6,1,7.25644346,compositional,1.0,odd
19,17,2,11,1,7.3095935,compositional,1.0,oddneg
19,17,0,2,3,6.08532532,compositional,2.0,neg
19,17,1,7,2,2.60850022,compositional,2.0,odd
19,17,2,12,1,7.20009254,compositional,2.0,oddneg
19,17,0,3,4,5.79510375,compositional,3.0,neg
19,17,1,8,1,7.22282394,compositional,3.0,odd
19,17,2,13,1,7.26516303,compositional,3.0,oddneg
19,17,0,4,3,6.40571223,compositional,4.0,neg
19,17,1,9,1,7.23133103,compositional,4.0,odd
19,17,2,14,1,7.22063393,compositional,4.0,oddneg
19,18,0,0,5,4.54169001,compositional,0.0,pos
19,18,1,5,0,6.59605349,compositional,0.0,even
19,18,2,10,2,7.14442845,compositional,0.0,evenpos
19,18,0,1,4,3.92167112,compositional,1.0,pos
19,18,1,6,1,1.50336546,compositional,1.0,even
19,18,2,11,2,7.33071363,compositional,1.0,evenpos
19,18,0,2,3,3.75437315,compositional,2.0,pos
19,18,1,7,2,7.33801109,compositional,2.0,even
19,18,2,12,2,7.19948763,compositional,2.0,evenpos
19,18,0,3,5,4.52277413,compositional,3.0,pos
19,18,1,8,2,7.25105408,compositional,3.0,even
19,18,2,13,2,7.20801934,compositional,3.0,evenpos
19,18,0,4,5,4.40835115,compositional,4.0,pos
19,18,1,9,2,7.45088069,compositional,4.0,even
19,18,2,14,2,7.28309666,compositional,4.0,evenpos
19,19,0,0,5,4.2330559,compositional,0.0,neg
19,19,1,5,0,7.85750527,compositional,0.0,even
19,19,2,10,2,8.85851776,compositional,0.0,evenneg
19,19,0,1,4,5.45111533,compositional,1.0,neg
19,19,1,6,1,1.73727053,compositional,1.0,even
19,19,2,11,2,8.62486524,compositional,1.0,evenneg
19,19,0,2,3,5.18047225,compositional,2.0,neg
19,19,1,7,2,8.53898679,compositional,2.0,even
19,19,2,12,2,8.74729753,compositional,2.0,evenneg
19,19,0,3,4,5.41798731,compositional,3.0,neg
19,19,1,8,2,8.62400838,compositional,3.0,even
19,19,2,13,2,8.72264102,compositional,3.0,evenneg
19,19,0,4,4,5.49220559,compositional,4.0,neg
19,19,1,9,2,8.69451809,compositional,4.0,even
19,19,2,14,2,8.63260765,compositional,4.0,evenneg
20,0,0,0,0,5.6955581,compositional,0.0,neg
20,0,1,5,0,2.64730942,compositional,0.0,even
20,0,2,10,1,5.38727258,compositional,0.0,negeven
20,0,0,1,2,4.01951308,compositional,1.0,neg
20,0,1,6,1,0.0,compositional,1.0,even
20,0,2,11,3,0.90851451,compositional,1.0,negeven
20,0,0,2,4,2.72884411,compositional,2.0,neg
20,0,1,7,2,2.29033442,compositional,2.0,even
20,0,2,12,2,4.07414271,compositional,2.0,negeven
20,0,0,3,1,5.70886375,compositional,3.0,neg
20,0,1,8,4,3.98243843,compositional,3.0,even
20,0,2,13,4,3.91562798,compositional,3.0,negeven
20,0,0,4,5,2.73216445,compositional,4.0,neg
20,0,1,9,5,0.66904834,compositional,4.0,even
20,0,2,14,0,5.7026738,compositional,4.0,negeven
20,1,0,0,0,3.57307259,compositional,0.0,pos
20,1,1,5,1,9.23795957,compositional,0.0,odd
20,1,2,10,3,10.07911029,compositional,0.0,posodd
20,1,0,1,2,4.79565103,compositional,1.0,pos
20,1,1,6,3,9.89573262,compositional,1.0,odd
20,1,2,11,4,2.16708397,compositional,1.0,posodd
20,1,0,2,4,7.56542745,compositional,2.0,pos
20,1,1,7,5,9.79011213,compositional,2.0,odd
20,1,2,12,5,9.70924822,compositional,2.0,posodd
20,1,0,3,5,7.50801725,compositional,3.0,pos
20,1,1,8,2,2.43380998,compositional,3.0,odd
20,1,2,13,2,4.92268517,compositional,3.0,posodd
20,1,0,4,3,7.32917085,compositional,4.0,pos
20,1,1,9,4,2.17108904,compositional,4.0,odd
20,1,2,14,1,3.81437958,compositional,4.0,posodd
20,2,0,0,4,5.76345308,compositional,0.0,neg
20,2,1,5,1,0.48502872,compositional,0.0,even
20,2,2,10,2,6.97028602,compositional,0.0,negeven
20,2,0,1,2,7.05534896,compositional,1.0,neg
20,2,1,6,2,6.37083925,compositional,1.0,even
20,2,2,11,1,6.7884781,compositional,1.0,negeven
20,2,0,2,0,7.79666379,compositional,2.0,neg
20,2,1,7,4,6.13345007,compositional,2.0,even
20,2,2,12,0,7.77097561,compositional,2.0,negeven
20,2,0,3,1,6.69522333,compositional,3.0,neg
20,2,1,8,0,6.33805993,compositional,3.0,even
20,2,2,13,4,6.47945265,compositional,3.0,negeven
20,2,0,4,3,6.00621912,compositional,4.0,neg
20,2,1,9,3,0.79350014,compositional,4.0,even
20,2,2,14,5,0.58947521,compositional,4.0,negeven
20,3,0,0,2,6.26304994,compositional,0.0,neg
20,3,1,5,2,0.98324206,compositional,0.0,odd
20,3,2,10,0,8.23998865,compositional,0.0,negodd
20,3,0,1,1,5.99692696,compositional,1.0,neg
20,3,1,6,4,0.29536991,compositional,1.0,odd
20,3,2,11,1,5.93608682,compositional,1.0,negodd
20,3,0,2,0,8.55837001,compositional,2.0,neg
20,3,1,7,1,4.83498911,compositional,2.0,odd
20,3,2,12,2,6.30624386,compositional,2.0,negodd
20,3,0,3,5,5.4030401,compositional,3.0,neg
20,3,1,8,3,5.039288,compositional,3.0,odd
20,3,2,13,3,5.09025268,compositional,3.0,negodd
20,3,0,4,4,4.66036031,compositional,4.0,neg
20,3,1,9,5,4.74904688,compositional,4.0,odd
20,3,2,14,5,4.86093745,compositional,4.0,negodd
20,4,0,0,0,2.79193235,compositional,0.0,pos
20,4,1,5,1,0.55078865,compositional,0.0,even
20,4,2,10,2,3.20855168,compositional,0.0,poseven
20,4,0,1,2,3.20609716,compositional,1.0,pos
20,4,1,6,4,2.02358697,compositional,1.0,even
20,4,2,11,0,2.59442871,compositional,1.0,poseven
20,4,0,2,4,3.78210826,compositional,2.0,pos
20,4,1,7,2,2.79348097,compositional,2.0,even
20,4,2,12,5,0.0,compositional,2.0,poseven
20,4,0,3,3,4.45282981,compositional,3.0,pos
20,4,1,8,5,0.0,compositional,3.0,even
20,4,2,13,3,0.35432143,compositional,3.0,poseven
20,4,0,4,5,4.45585958,compositional,4.0,pos
20,4,1,9,3,0.3042127,compositional,4.0,even
20,4,2,14,1,2.99152324,compositional,4.0,poseven
20,5,0,0,2,4.08361711,compositional,0.0,pos
20,5,1,5,0,6.68483462,compositional,0.0,even
20,5,2,10,2,4.13507495,compositional,0.0,poseven
20,5,0,1,1,3.59807223,compositional,1.0,pos
20,5,1,6,2,6.45256828,compositional,1.0,even
20,5,2,11,0,3.4110661,compositional,1.0,poseven
20,5,0,2,4,5.97029229,compositional,2.0,pos
20,5,1,7,4,5.75385086,compositional,2.0,even
20,5,2,12,3,1.11337702,compositional,2.0,poseven
20,5,0,3,5,7.12581518,compositional,3.0,pos
20,5,1,8,3,1.21367108,compositional,3.0,even
20,5,2,13,5,1.1270839,compositional,3.0,poseven
20,5,0,4,3,5.93038128,compositional,4.0,pos
20,5,1,9,5,1.11387896,compositional,4.0,even
20,5,2,14,1,3.42516688,compositional,4.0,poseven
20,6,0,0,1,7.03803589,compositional,0.0,pos
20,6,1,5,0,3.25349994,compositional,0.0,odd
20,6,2,10,3,8.18169516,compositional,0.0,posodd
20,6,0,1,3,6.9595721,compositional,1.0,pos
20,6,1,6,2,3.04564117,compositional,1.0,odd
20,6,2,11,5,8.01695262,compositional,1.0,posodd
20,6,0,2,5,9.45012632,compositional,2.0,pos
20,6,1,7,1,8.70808963,compositional,2.0,odd
20,6,2,12,1,7.08856987,compositional,2.0,posodd
20,6,0,3,2,7.33099271,compositional,3.0,pos
20,6,1,8,3,8.21055752,compositional,3.0,odd
20,6,2,13,2,7.46485441,compositional,3.0,posodd
20,6,0,4,4,7.917699,compositional,4.0,pos
20,6,1,9,5,7.88704643,compositional,4.0,odd
20,6,2,14,0,5.96393309,compositional,4.0,posodd
20,7,0,0,0,8.63446882,compositional,0.0,neg
20,7,1,5,1,1.33326236,compositional,0.0,even
20,7,2,10,4,6.21991839,compositional,0.0,negeven
20,7,0,1,2,7.19543804,compositional,1.0,neg
20,7,1,6,3,1.04992362,compositional,1.0,even
20,7,2,11,1,7.91370502,compositional,1.0,negeven
20,7,0,2,4,4.96965847,compositional,2.0,neg
20,7,1,7,0,5.64317656,compositional,2.0,even
20,7,2,12,2,7.15115051,compositional,2.0,negeven
20,7,0,3,1,7.85599386,compositional,3.0,neg
20,7,1,8,2,4.81367807,compositional,3.0,even
20,7,2,13,0,8.36538398,compositional,3.0,negeven
20,7,0,4,3,6.15725607,compositional,4.0,neg
20,7,1,9,4,6.26565222,compositional,4.0,even
20,7,2,14,3,1.15059187,compositional,4.0,negeven
20,8,0,0,0,6.04578658,compositional,0.0,pos
20,8,1,5,1,11.48038212,compositional,0.0,odd
20,8,2,10,3,10.84615074,compositional,0.0,posodd
20,8,0,1,2,6.88954429,compositional,1.0,pos
20,8,1,6,3,10.98803673,compositional,1.0,odd
20,8,2,11,5,10.43992216,compositional,1.0,posodd
20,8,0,2,4,8.11241982,compositional,2.0,pos
20,8,1,7,0,4.8480511,compositional,2.0,odd
20,8,2,12,0,6.2179952,compositional,2.0,posodd
20,8,0,3,3,7.69856516,compositional,3.0,pos
20,8,1,8,2,3.9120006,compositional,3.0,odd
20,8,2,13,2,6.93602918,compositional,3.0,posodd
20,8,0,4,5,9.60192896,compositional,4.0,pos
20,8,1,9,5,10.21390473,compositional,4.0,odd
20,8,2,14,4,4.18250349,compositional,4.0,posodd
20,9,0,0,0,8.90865148,compositional,0.0,neg
20,9,1,5,0,0.0,compositional,0.0,odd
20,9,2,10,3,7.43653259,compositional,0.0,negodd
20,9,0,1,2,7.80186346,compositional,1.0,neg
20,9,1,6,3,7.52949477,compositional,1.0,odd
20,9,2,11,5,8.15548194,compositional,1.0,negodd
20,9,0,2,1,8.30322531,compositional,2.0,neg
20,9,1,7,1,7.11241097,compositional,2.0,odd
20,9,2,12,4,0.47873763,compositional,2.0,negodd
20,9,0,3,3,6.84682252,compositional,3.0,neg
20,9,1,8,5,8.13738759,compositional,3.0,odd
20,9,2,13,1,8.48335163,compositional,3.0,negodd
20,9,0,4,4,5.00461986,compositional,4.0,neg
20,9,1,9,2,0.0,compositional,4.0,odd
