participant,task,subtask,trial,choice,reward,condition,trial_within_subtask,function
24,6,0,0,1,6.893006,compositional,0.0,neg
24,6,1,5,0,11.14824776,compositional,0.0,even
24,6,2,10,0,19.00893837,compositional,0.0,negeven
24,6,0,1,3,5.56901448,compositional,1.0,neg
24,6,1,6,5,3.78736686,compositional,1.0,even
24,6,2,11,0,19.08494819,compositional,1.0,negeven
24,6,0,2,4,3.25441808,compositional,2.0,neg
24,6,1,7,0,11.00001238,compositional,2.0,even
24,6,2,12,0,19.26980134,compositional,2.0,negeven
24,6,0,3,5,3.22588102,compositional,3.0,neg
24,6,1,8,0,11.08673842,compositional,3.0,even
24,6,2,13,0,19.20277967,compositional,3.0,negeven
24,6,0,4,0,8.12658984,compositional,4.0,neg
24,6,1,9,0,11.09749754,compositional,4.0,even
24,6,2,14,0,19.15953225,compositional,4.0,negeven
24,7,0,0,0,6.68463342,compositional,0.0,neg
24,7,1,5,0,4.08817344,compositional,0.0,odd
24,7,2,10,0,10.62195619,compositional,0.0,negodd
24,7,0,1,5,2.14200918,compositional,1.0,neg
24,7,1,6,5,8.95871046,compositional,1.0,odd
24,7,2,11,3,11.33136429,compositional,1.0,negodd
24,7,0,2,4,2.27803026,compositional,2.0,neg
24,7,1,7,4,3.80413574,compositional,2.0,odd
24,7,2,12,5,10.98769099,compositional,2.0,negodd
24,7,0,3,1,4.98231334,compositional,3.0,neg
24,7,1,8,3,8.58030582,compositional,3.0,odd
24,7,2,13,3,11.31432959,compositional,3.0,negodd
24,7,0,4,2,4.10492873,compositional,4.0,neg
24,7,1,9,2,4.40386743,compositional,4.0,odd
24,7,2,14,3,11.33131503,compositional,4.0,negodd
24,8,0,0,0,4.24580939,compositional,0.0,pos
24,8,1,5,4,3.96641532,compositional,0.0,even
24,8,2,10,4,10.26328405,compositional,0.0,poseven
24,8,0,1,5,6.81235569,compositional,1.0,pos
24,8,1,6,5,1.13989352,compositional,1.0,even
24,8,2,11,0,9.15732066,compositional,1.0,poseven
24,8,0,2,4,6.44012545,compositional,2.0,pos
24,8,1,7,0,4.86982581,compositional,2.0,even
24,8,2,12,5,7.97188666,compositional,2.0,poseven
24,8,0,3,3,5.32440965,compositional,3.0,pos
24,8,1,8,3,2.90446649,compositional,3.0,even
24,8,2,13,4,10.10327076,compositional,3.0,poseven
24,8,0,4,2,4.68312839,compositional,4.0,pos
24,8,1,9,2,4.12744012,compositional,4.0,even
24,8,2,14,4,10.20373182,compositional,4.0,poseven
24,9,0,0,0,5.74889177,compositional,0.0,neg
24,9,1,5,0,0.7673579,compositional,0.0,odd
24,9,2,10,5,7.65211039,compositional,0.0,negodd
24,9,0,1,2,3.57775458,compositional,1.0,neg
24,9,1,6,2,1.18587606,compositional,1.0,odd
24,9,2,11,3,10.00095804,compositional,1.0,negodd
24,9,0,2,3,3.33888023,compositional,2.0,neg
24,9,1,7,3,6.75557647,compositional,2.0,odd
24,9,2,12,3,9.9308852,compositional,2.0,negodd
24,9,0,3,4,2.68074941,compositional,3.0,neg
24,9,1,8,4,1.34762736,compositional,3.0,odd
24,9,2,13,3,10.16232939,compositional,3.0,negodd
24,9,0,4,5,1.11135129,compositional,4.0,neg
24,9,1,9,5,6.3773773,compositional,4.0,odd
24,9,2,14,3,10.08288958,compositional,4.0,negodd
24,10,0,0,0,2.14948363,compositional,0.0,pos
24,10,1,5,5,12.94101307,compositional,0.0,odd
24,10,2,10,1,14.63173015,compositional,0.0,posodd
24,10,0,1,1,1.69087054,compositional,1.0,pos
24,10,1,6,0,4.75291784,compositional,1.0,odd
24,10,2,11,5,18.57976273,compositional,1.0,posodd
24,10,0,2,2,2.90871708,compositional,2.0,pos
24,10,1,7,1,12.84269584,compositional,2.0,odd
24,10,2,12,5,18.53036556,compositional,2.0,posodd
24,10,0,3,4,4.43563819,compositional,3.0,pos
24,10,1,8,5,13.10248822,compositional,3.0,odd
24,10,2,13,5,18.37902155,compositional,3.0,posodd
24,10,0,4,3,4.08035121,compositional,4.0,pos
24,10,1,9,5,12.88413722,compositional,4.0,odd
24,10,2,14,5,18.45588719,compositional,4.0,posodd
24,11,0,0,0,3.7508085,compositional,0.0,pos
24,11,1,5,1,4.95285089,compositional,0.0,odd
24,11,2,10,5,13.56098889,compositional,0.0,posodd
24,11,0,1,2,4.94615627,compositional,1.0,pos
24,11,1,6,0,0.0,compositional,1.0,odd
24,11,2,11,5,13.53328364,compositional,1.0,posodd
24,11,0,2,3,6.73240693,compositional,2.0,pos
24,11,1,7,5,5.88262365,compositional,2.0,odd
24,11,2,12,5,13.73400444,compositional,2.0,posodd
24,11,0,3,4,6.89075308,compositional,3.0,pos
24,11,1,8,4,0.51469189,compositional,3.0,odd
24,11,2,13,5,13.56586393,compositional,3.0,posodd
24,11,0,4,5,7.85082075,compositional,4.0,pos
24,11,1,9,3,5.73534546,compositional,4.0,odd
24,11,2,14,5,13.46156622,compositional,4.0,posodd
24,12,0,0,0,5.46703889,compositional,0.0,pos
24,12,1,5,5,6.39394133,compositional,0.0,odd
24,12,2,10,5,15.05789317,compositional,0.0,posodd
24,12,0,1,5,8.83048934,compositional,1.0,pos
24,12,1,6,0,1.00484947,compositional,1.0,odd
24,12,2,11,5,15.09222922,compositional,1.0,posodd
24,12,0,2,4,7.73365313,compositional,2.0,pos
24,12,1,7,1,7.22751844,compositional,2.0,odd
24,12,2,12,5,15.09670532,compositional,2.0,posodd
24,12,0,3,3,6.85978047,compositional,3.0,pos
24,12,1,8,3,6.64002592,compositional,3.0,odd
24,12,2,13,5,15.16155197,compositional,3.0,posodd
24,12,0,4,2,6.18529805,compositional,4.0,pos
24,12,1,9,4,0.63947825,compositional,4.0,odd
24,12,2,14,5,14.83261802,compositional,4.0,posodd
24,13,0,0,5,2.56547515,compositional,0.0,neg
24,13,1,5,0,3.76471456,compositional,0.0,even
24,13,2,10,0,8.42920855,compositional,0.0,negeven
24,13,0,1,4,2.3606981,compositional,1.0,neg
24,13,1,6,1,0.40778178,compositional,1.0,even
24,13,2,11,5,3.75950737,compositional,1.0,negeven
24,13,0,2,3,3.60159651,compositional,2.0,neg
24,13,1,7,2,3.45391621,compositional,2.0,even
24,13,2,12,0,8.75067837,compositional,2.0,negeven
24,13,0,3,2,2.87723282,compositional,3.0,neg
24,13,1,8,3,0.0,compositional,3.0,even
24,13,2,13,0,8.54882455,compositional,3.0,negeven
24,13,0,4,1,4.22233272,compositional,4.0,neg
24,13,1,9,4,3.84243167,compositional,4.0,even
24,13,2,14,0,8.59254064,compositional,4.0,negeven
24,14,0,0,0,8.57029507,compositional,0.0,neg
24,14,1,5,0,7.97431493,compositional,0.0,even
24,14,2,10,0,16.8291301,compositional,0.0,negeven
24,14,0,1,5,3.6859724,compositional,1.0,neg
24,14,1,6,5,0.83065077,compositional,1.0,even
24,14,2,11,0,16.54087141,compositional,1.0,negeven
24,14,0,2,1,7.33851111,compositional,2.0,neg
24,14,1,7,2,6.84569656,compositional,2.0,even
24,14,2,12,0,16.94231044,compositional,2.0,negeven
24,14,0,3,3,6.31739645,compositional,3.0,neg
24,14,1,8,0,8.08902881,compositional,3.0,even
24,14,2,13,0,16.57654168,compositional,3.0,negeven
24,14,0,4,0,8.63770708,compositional,4.0,neg
24,14,1,9,0,8.25848102,compositional,4.0,even
24,14,2,14,0,16.84018684,compositional,4.0,negeven
24,15,0,0,0,5.82811608,compositional,0.0,neg
24,15,1,5,0,2.49389724,compositional,0.0,odd
24,15,2,10,0,8.44453701,compositional,0.0,negodd
24,15,0,1,2,3.53012501,compositional,1.0,neg
24,15,1,6,5,8.56859057,compositional,1.0,odd
24,15,2,11,5,10.33309841,compositional,1.0,negodd
24,15,0,2,5,1.56966952,compositional,2.0,neg
24,15,1,7,5,8.6415072,compositional,2.0,odd
24,15,2,12,5,10.34418793,compositional,2.0,negodd
24,15,0,3,0,5.80647452,compositional,3.0,neg
24,15,1,8,5,8.74869299,compositional,3.0,odd
24,15,2,13,5,10.26745252,compositional,3.0,negodd
24,15,0,4,0,5.82267904,compositional,4.0,neg
24,15,1,9,5,8.71965519,compositional,4.0,odd
24,15,2,14,5,10.37235917,compositional,4.0,negodd
24,16,0,0,0,1.71703243,compositional,0.0,pos
24,16,1,5,4,2.55354672,compositional,0.0,odd
24,16,2,10,5,12.84088604,compositional,0.0,posodd
24,16,0,1,5,4.31034321,compositional,1.0,pos
24,16,1,6,0,1.92688664,compositional,1.0,odd
24,16,2,11,5,12.79345669,compositional,1.0,posodd
24,16,0,2,4,3.16476641,compositional,2.0,pos
24,16,1,7,5,8.50028756,compositional,2.0,odd
24,16,2,12,5,12.79830491,compositional,2.0,posodd
24,16,0,3,3,4.20565535,compositional,3.0,pos
24,16,1,8,5,8.40868185,compositional,3.0,odd
24,16,2,13,5,12.78842752,compositional,3.0,posodd
24,16,0,4,2,3.25008642,compositional,4.0,pos
24,16,1,9,5,8.57439789,compositional,4.0,odd
24,16,2,14,5,12.63526632,compositional,4.0,posodd
24,17,0,0,0,7.0019149,compositional,0.0,neg
24,17,1,5,0,3.4497754,compositional,0.0,odd
24,17,2,10,5,11.4815689,compositional,0.0,negodd
24,17,0,1,5,3.70277749,compositional,1.0,neg
24,17,1,6,5,7.748629,compositional,1.0,odd
24,17,2,11,0,10.12481704,compositional,1.0,negodd
24,17,0,2,2,4.78404135,compositional,2.0,neg
24,17,1,7,5,7.64937744,compositional,2.0,odd
24,17,2,12,5,11.61488174,compositional,2.0,negodd
24,17,0,3,1,6.25401134,compositional,3.0,neg
24,17,1,8,5,7.68560541,compositional,3.0,odd
24,17,2,13,5,11.53230849,compositional,3.0,negodd
24,17,0,4,0,6.92760953,compositional,4.0,neg
24,17,1,9,5,7.91267666,compositional,4.0,odd
24,17,2,14,5,11.55893649,compositional,4.0,negodd
24,18,0,0,0,3.04570881,compositional,0.0,pos
24,18,1,5,3,1.89092174,compositional,0.0,even
24,18,2,10,0,11.61141106,compositional,0.0,poseven
24,18,0,1,5,6.78374661,compositional,1.0,pos
24,18,1,6,5,2.76418434,compositional,1.0,even
24,18,2,11,5,9.69336347,compositional,1.0,poseven
24,18,0,2,4,6.30964185,compositional,2.0,pos
24,18,1,7,0,8.64507513,compositional,2.0,even
24,18,2,12,0,11.75408867,compositional,2.0,poseven
24,18,0,3,3,6.84361756,compositional,3.0,pos
24,18,1,8,0,8.57680202,compositional,3.0,even
24,18,2,13,0,11.50879646,compositional,3.0,poseven
24,18,0,4,2,5.46574729,compositional,4.0,pos
24,18,1,9,0,8.59097071,compositional,4.0,even
24,18,2,14,0,11.41100601,compositional,4.0,poseven
24,19,0,0,0,6.3918075,compositional,0.0,neg
24,19,1,5,0,10.24519744,compositional,0.0,even
24,19,2,10,0,16.57596881,compositional,0.0,negeven
24,19,0,1,5,3.93333698,compositional,1.0,neg
24,19,1,6,5,3.94950236,compositional,1.0,even
24,19,2,11,0,16.60444235,compositional,1.0,negeven
24,19,0,2,2,5.81608584,compositional,2.0,neg
24,19,1,7,4,10.07807374,compositional,2.0,even
24,19,2,12,0,16.56040119,compositional,2.0,negeven
24,19,0,3,4,4.41711145,compositional,3.0,neg
24,19,1,8,1,3.81491523,compositional,3.0,even
24,19,2,13,0,16.73011303,compositional,3.0,negeven
24,19,0,4,1,6.848157,compositional,4.0,neg
24,19,1,9,2,9.59951811,compositional,4.0,even
24,19,2,14,0,16.36171682,compositional,4.0,negeven
25,0,0,0,4,4.33847202,compositional,0.0,neg
25,0,1,5,0,1.34871628,compositional,0.0,odd
25,0,2,10,5,10.49813474,compositional,0.0,negodd
25,0,0,1,4,4.58524219,compositional,1.0,neg
25,0,1,6,2,2.1031572,compositional,1.0,odd
25,0,2,11,4,6.42405635,compositional,1.0,negodd
25,0,0,2,4,4.20773711,compositional,2.0,neg
25,0,1,7,4,1.98918132,compositional,2.0,odd
25,0,2,12,3,10.75551106,compositional,2.0,negodd
25,0,0,3,3,4.73306648,compositional,3.0,neg
25,0,1,8,2,2.03248757,compositional,3.0,odd
25,0,2,13,2,7.59433383,compositional,3.0,negodd
25,0,0,4,2,5.82389139,compositional,4.0,neg
25,0,1,9,0,1.48847747,compositional,4.0,odd
25,0,2,14,1,12.79718402,compositional,4.0,negodd
25,1,0,0,1,4.69063499,compositional,0.0,neg
25,1,1,5,5,0.12530494,compositional,0.0,even
25,1,2,10,0,11.59252081,compositional,0.0,negeven
25,1,0,1,2,2.64755722,compositional,1.0,neg
25,1,1,6,0,6.10680896,compositional,1.0,even
25,1,2,11,0,11.70392473,compositional,1.0,negeven
25,1,0,2,1,4.80175548,compositional,2.0,neg
25,1,1,7,0,6.01220883,compositional,2.0,even
25,1,2,12,0,11.58871413,compositional,2.0,negeven
25,1,0,3,1,4.67099697,compositional,3.0,neg
25,1,1,8,1,0.45296345,compositional,3.0,even
25,1,2,13,1,5.21733373,compositional,3.0,negeven
25,1,0,4,1,4.60698357,compositional,4.0,neg
25,1,1,9,0,6.13990676,compositional,4.0,even
25,1,2,14,1,5.14447851,compositional,4.0,negeven
25,2,0,0,1,5.89469274,compositional,0.0,neg
25,2,1,5,1,9.23303437,compositional,0.0,odd
25,2,2,10,1,15.30540075,compositional,0.0,negodd
25,2,0,1,1,5.92898747,compositional,1.0,neg
25,2,1,6,1,9.36669626,compositional,1.0,odd
25,2,2,11,1,15.33977883,compositional,1.0,negodd
25,2,0,2,1,5.81261378,compositional,2.0,neg
25,2,1,7,1,9.52716021,compositional,2.0,odd
25,2,2,12,1,15.09982829,compositional,2.0,negodd
25,2,0,3,3,4.57718561,compositional,3.0,neg
25,2,1,8,1,9.38169907,compositional,3.0,odd
25,2,2,13,1,15.21107773,compositional,3.0,negodd
25,2,0,4,1,5.72694697,compositional,4.0,neg
25,2,1,9,2,3.7180338,compositional,4.0,odd
25,2,2,14,1,15.08500219,compositional,4.0,negodd
25,3,0,0,3,2.94779907,compositional,0.0,neg
25,3,1,5,0,1.49299183,compositional,0.0,odd
25,3,2,10,5,8.59774104,compositional,0.0,negodd
25,3,0,1,5,1.3810339,compositional,1.0,neg
25,3,1,6,5,7.02579834,compositional,1.0,odd
25,3,2,11,5,8.57041777,compositional,1.0,negodd
25,3,0,2,0,5.48403836,compositional,2.0,neg
25,3,1,7,5,7.35172372,compositional,2.0,odd
25,3,2,12,5,8.89160168,compositional,2.0,negodd
25,3,0,3,0,5.24553319,compositional,3.0,neg
25,3,1,8,5,7.19013422,compositional,3.0,odd
25,3,2,13,5,8.59578087,compositional,3.0,negodd
25,3,0,4,1,3.71463966,compositional,4.0,neg
25,3,1,9,5,7.16132619,compositional,4.0,odd
25,3,2,14,5,8.74137887,compositional,4.0,negodd
25,4,0,0,0,2.10221013,compositional,0.0,pos
25,4,1,5,3,1.15289775,compositional,0.0,even
25,4,2,10,0,10.15067715,compositional,0.0,poseven
25,4,0,1,0,2.12032749,compositional,1.0,pos
25,4,1,6,5,0.69537168,compositional,1.0,even
25,4,2,11,0,10.13792503,compositional,1.0,poseven
25,4,0,2,5,5.09023328,compositional,2.0,pos
25,4,1,7,0,8.07340712,compositional,2.0,even
25,4,2,12,4,13.41224267,compositional,2.0,poseven
25,4,0,3,4,5.71567821,compositional,3.0,pos
25,4,1,8,0,8.23129527,compositional,3.0,even
25,4,2,13,5,5.57360681,compositional,3.0,poseven
25,4,0,4,4,5.67784735,compositional,4.0,pos
25,4,1,9,0,8.07646743,compositional,4.0,even
25,4,2,14,4,13.58842955,compositional,4.0,poseven
25,5,0,0,4,8.63757583,compositional,0.0,pos
25,5,1,5,1,6.38220797,compositional,0.0,odd
25,5,2,10,4,10.3307601,compositional,0.0,posodd
25,5,0,1,0,4.19578526,compositional,1.0,pos
25,5,1,6,5,5.91320302,compositional,1.0,odd
25,5,2,11,4,10.4212876,compositional,1.0,posodd
25,5,0,2,5,8.74538853,compositional,2.0,pos
25,5,1,7,0,1.45166205,compositional,2.0,odd
25,5,2,12,4,10.53454903,compositional,2.0,posodd
25,5,0,3,5,8.78715796,compositional,3.0,pos
25,5,1,8,2,1.93797642,compositional,3.0,odd
25,5,2,13,4,10.52204564,compositional,3.0,posodd
25,5,0,4,5,8.74270664,compositional,4.0,pos
25,5,1,9,1,6.46752305,compositional,4.0,odd
25,5,2,14,4,10.37996563,compositional,4.0,posodd
25,6,0,0,4,8.42929181,compositional,0.0,pos
25,6,1,5,5,5.52639682,compositional,0.0,odd
25,6,2,10,5,14.27292515,compositional,0.0,posodd
25,6,0,1,5,9.02540129,compositional,1.0,pos
25,6,1,6,0,0.20101623,compositional,1.0,odd
25,6,2,11,5,14.27777659,compositional,1.0,posodd
25,6,0,2,5,8.92164432,compositional,2.0,pos
25,6,1,7,4,0.98888325,compositional,2.0,odd
25,6,2,12,5,14.43029591,compositional,2.0,posodd
25,6,0,3,5,9.13081983,compositional,3.0,pos
25,6,1,8,3,4.83113972,compositional,3.0,odd
25,6,2,13,5,14.33115019,compositional,3.0,posodd
25,6,0,4,5,9.05131408,compositional,4.0,pos
25,6,1,9,5,5.42751358,compositional,4.0,odd
25,6,2,14,5,14.46433833,compositional,4.0,posodd
25,7,0,0,2,5.41282299,compositional,0.0,neg
25,7,1,5,0,5.01381823,compositional,0.0,even
25,7,2,10,0,13.12604057,compositional,0.0,negeven
25,7,0,1,4,3.88467059,compositional,1.0,neg
25,7,1,6,5,0.9538786,compositional,1.0,even
25,7,2,11,0,13.35622228,compositional,1.0,negeven
25,7,0,2,0,8.24855134,compositional,2.0,neg
25,7,1,7,1,0.73160127,compositional,2.0,even
25,7,2,12,0,13.12081381,compositional,2.0,negeven
25,7,0,3,0,8.35137914,compositional,3.0,neg
25,7,1,8,0,5.04366467,compositional,3.0,even
25,7,2,13,0,13.04540243,compositional,3.0,negeven
25,7,0,4,0,8.37670917,compositional,4.0,neg
25,7,1,9,0,4.9425796,compositional,4.0,even
25,7,2,14,0,13.13401243,compositional,4.0,negeven
25,8,0,0,5,4.4808523,compositional,0.0,neg
25,8,1,5,2,7.78626627,compositional,0.0,even
25,8,2,10,4,12.17847224,compositional,0.0,negeven
25,8,0,1,0,7.8873091,compositional,1.0,neg
25,8,1,6,5,3.14274745,compositional,1.0,even
25,8,2,11,5,7.58176717,compositional,1.0,negeven
25,8,0,2,2,6.76877272,compositional,2.0,neg
25,8,1,7,0,9.26472947,compositional,2.0,even
25,8,2,12,4,12.07102101,compositional,2.0,negeven
25,8,0,3,4,4.0602128,compositional,3.0,neg
25,8,1,8,0,9.54378148,compositional,3.0,even
25,8,2,13,2,14.57339479,compositional,3.0,negeven
25,8,0,4,2,6.86480596,compositional,4.0,neg
25,8,1,9,0,9.25078366,compositional,4.0,even
25,8,2,14,0,16.83698385,compositional,4.0,negeven
25,9,0,0,0,1.5198618,compositional,0.0,pos
25,9,1,5,0,7.5777209,compositional,0.0,even
25,9,2,10,0,9.01773289,compositional,0.0,poseven
25,9,0,1,5,4.78865508,compositional,1.0,pos
25,9,1,6,2,7.22050698,compositional,1.0,even
25,9,2,11,0,8.97871029,compositional,1.0,poseven
25,9,0,2,4,4.23716867,compositional,2.0,pos
25,9,1,7,5,0.81122513,compositional,2.0,even
25,9,2,12,0,9.12899705,compositional,2.0,poseven
25,9,0,3,5,4.80209945,compositional,3.0,pos
25,9,1,8,0,7.47612056,compositional,3.0,even
25,9,2,13,0,9.00093179,compositional,3.0,poseven
25,9,0,4,4,4.26011439,compositional,4.0,pos
25,9,1,9,0,7.50739093,compositional,4.0,even
25,9,2,14,1,3.41470059,compositional,4.0,poseven
25,10,0,0,0,4.52921371,compositional,0.0,pos
25,10,1,5,3,5.58964508,compositional,0.0,odd
25,10,2,10,5,12.28432168,compositional,0.0,posodd
25,10,0,1,5,7.04979474,compositional,1.0,pos
25,10,1,6,5,5.28673293,compositional,1.0,odd
25,10,2,11,5,12.41402986,compositional,1.0,posodd
25,10,0,2,4,6.23972939,compositional,2.0,pos
25,10,1,7,0,0.98099479,compositional,2.0,odd
25,10,2,12,4,7.79172647,compositional,2.0,posodd
25,10,0,3,5,6.99166077,compositional,3.0,pos
25,10,1,8,2,1.712461,compositional,3.0,odd
25,10,2,13,5,12.28564813,compositional,3.0,posodd
25,10,0,4,5,6.79376798,compositional,4.0,pos
25,10,1,9,5,5.31362962,compositional,4.0,odd
25,10,2,14,5,12.2748177,compositional,4.0,posodd
25,11,0,0,0,1.00406555,compositional,0.0,pos
25,11,1,5,0,9.08783314,compositional,0.0,even
25,11,2,10,2,11.841535,compositional,0.0,poseven
25,11,0,1,5,5.2402826,compositional,1.0,pos
25,11,1,6,0,9.16575381,compositional,1.0,even
25,11,2,11,2,11.67748547,compositional,1.0,poseven
25,11,0,2,2,3.2006111,compositional,2.0,pos
25,11,1,7,0,9.24884229,compositional,2.0,even
25,11,2,12,2,11.77161323,compositional,2.0,poseven
25,11,0,3,0,1.03941667,compositional,3.0,pos
25,11,1,8,0,9.16766421,compositional,3.0,even
25,11,2,13,2,11.8050234,compositional,3.0,poseven
25,11,0,4,4,4.31483941,compositional,4.0,pos
25,11,1,9,0,9.18341441,compositional,4.0,even
25,11,2,14,3,6.1700719,compositional,4.0,poseven
25,12,0,0,5,6.91173306,compositional,0.0,pos
25,12,1,5,5,5.40544829,compositional,0.0,odd
25,12,2,10,5,12.53363111,compositional,0.0,posodd
25,12,0,1,0,3.66930522,compositional,1.0,pos
25,12,1,6,0,1.53717073,compositional,1.0,odd
25,12,2,11,5,12.27919859,compositional,1.0,posodd
25,12,0,2,5,6.86285488,compositional,2.0,pos
25,12,1,7,4,1.36302776,compositional,2.0,odd
25,12,2,12,4,6.98274692,compositional,2.0,posodd
25,12,0,3,3,4.68670139,compositional,3.0,pos
25,12,1,8,5,5.33975269,compositional,3.0,odd
25,12,2,13,5,12.4944423,compositional,3.0,posodd
25,12,0,4,4,5.46338389,compositional,4.0,pos
25,12,1,9,5,5.36900999,compositional,4.0,odd
25,12,2,14,3,9.434125,compositional,4.0,posodd
25,13,0,0,5,4.35536085,compositional,0.0,neg
25,13,1,5,0,6.40256949,compositional,0.0,even
25,13,2,10,1,9.22384435,compositional,0.0,negeven
25,13,0,1,3,7.45516862,compositional,1.0,neg
25,13,1,6,5,0.12027641,compositional,1.0,even
25,13,2,11,0,15.96779349,compositional,1.0,negeven
25,13,0,2,1,8.15027729,compositional,2.0,neg
25,13,1,7,0,6.57355754,compositional,2.0,even
25,13,2,12,0,15.92269169,compositional,2.0,negeven
25,13,0,3,1,8.40526808,compositional,3.0,neg
25,13,1,8,1,0.790633,compositional,3.0,even
25,13,2,13,0,16.13435623,compositional,3.0,negeven
25,13,0,4,0,9.2097294,compositional,4.0,neg
25,13,1,9,0,6.73420361,compositional,4.0,even
25,13,2,14,1,9.09051671,compositional,4.0,negeven
25,14,0,0,0,2.75675628,compositional,0.0,pos
25,14,1,5,5,0.23915929,compositional,0.0,even
25,14,2,10,0,9.01007065,compositional,0.0,poseven
25,14,0,1,5,4.47827342,compositional,1.0,pos
25,14,1,6,0,6.45250746,compositional,1.0,even
25,14,2,11,0,9.07456081,compositional,1.0,poseven
25,14,0,2,4,4.02165078,compositional,2.0,pos
25,14,1,7,0,6.44031734,compositional,2.0,even
25,14,2,12,0,9.12775185,compositional,2.0,poseven
25,14,0,3,5,4.73985492,compositional,3.0,pos
25,14,1,8,0,6.43127686,compositional,3.0,even
25,14,2,13,0,9.04718353,compositional,3.0,poseven
25,14,0,4,5,4.55977297,compositional,4.0,pos
25,14,1,9,0,6.33927973,compositional,4.0,even
25,14,2,14,0,8.90250167,compositional,4.0,poseven
25,15,0,0,0,3.8967332,compositional,0.0,neg
25,15,1,5,1,6.75974898,compositional,0.0,odd
25,15,2,10,5,9.5177565,compositional,0.0,negodd
25,15,0,1,5,1.84028482,compositional,1.0,neg
25,15,1,6,0,0.59322441,compositional,1.0,odd
25,15,2,11,5,9.69975837,compositional,1.0,negodd
25,15,0,2,1,3.36066301,compositional,2.0,neg
25,15,1,7,5,7.79224467,compositional,2.0,odd
25,15,2,12,5,9.72170238,compositional,2.0,negodd
25,15,0,3,4,1.76551377,compositional,3.0,neg
25,15,1,8,5,7.94716,compositional,3.0,odd
25,15,2,13,5,9.76570985,compositional,3.0,negodd
25,15,0,4,2,3.10617788,compositional,4.0,neg
25,15,1,9,5,8.1043889,compositional,4.0,odd
25,15,2,14,5,9.72075335,compositional,4.0,negodd
25,16,0,0,4,5.73561166,compositional,0.0,neg
25,16,1,5,0,6.54149194,compositional,0.0,even
25,16,2,10,0,13.79374292,compositional,0.0,negeven
25,16,0,1,5,4.56696645,compositional,1.0,neg
25,16,1,6,5,1.12316055,compositional,1.0,even
25,16,2,11,0,13.78384002,compositional,1.0,negeven
25,16,0,2,5,4.39516598,compositional,2.0,neg
25,16,1,7,0,6.62021954,compositional,2.0,even
25,16,2,12,0,13.74105644,compositional,2.0,negeven
25,16,0,3,0,7.28773981,compositional,3.0,neg
25,16,1,8,0,6.62653328,compositional,3.0,even
25,16,2,13,0,13.86197361,compositional,3.0,negeven
25,16,0,4,0,7.15930029,compositional,4.0,neg
25,16,1,9,1,0.77683128,compositional,4.0,even
25,16,2,14,0,13.73992557,compositional,4.0,negeven
25,17,0,0,0,2.9921661,compositional,0.0,pos
25,17,1,5,5,2.51475011,compositional,0.0,even
25,17,2,10,0,12.9017543,compositional,0.0,poseven
25,17,0,1,5,8.4913044,compositional,1.0,pos
25,17,1,6,0,9.63801363,compositional,1.0,even
25,17,2,11,0,12.58203368,compositional,1.0,poseven
25,17,0,2,5,8.52606762,compositional,2.0,pos
25,17,1,7,0,9.90454563,compositional,2.0,even
25,17,2,12,0,12.74838344,compositional,2.0,poseven
25,17,0,3,5,8.46123273,compositional,3.0,pos
25,17,1,8,0,9.98041833,compositional,3.0,even
25,17,2,13,0,12.62785849,compositional,3.0,poseven
25,17,0,4,5,8.3777566,compositional,4.0,pos
25,17,1,9,0,9.86056422,compositional,4.0,even
25,17,2,14,0,12.79949587,compositional,4.0,poseven
25,18,0,0,0,5.1361482,compositional,0.0,neg
25,18,1,5,5,3.17406426,compositional,0.0,odd
25,18,2,10,0,7.3117789,compositional,0.0,negodd
25,18,0,1,5,0.81084939,compositional,1.0,neg
25,18,1,6,0,2.3026374,compositional,1.0,odd
25,18,2,11,5,4.12744376,compositional,1.0,negodd
25,18,0,2,2,3.72111395,compositional,2.0,neg
25,18,1,7,3,4.20648018,compositional,2.0,odd
25,18,2,12,0,7.21977093,compositional,2.0,negodd
25,18,0,3,4,3.0423037,compositional,3.0,neg
25,18,1,8,1,4.3536674,compositional,3.0,odd
25,18,2,13,1,9.3821787,compositional,3.0,negodd
25,18,0,4,0,5.06572608,compositional,4.0,neg
25,18,1,9,1,4.42984862,compositional,4.0,odd
25,18,2,14,2,4.62183201,compositional,4.0,negodd
25,19,0,0,1,3.73538017,compositional,0.0,pos
25,19,1,5,0,3.73613081,compositional,0.0,odd
25,19,2,10,5,19.42220706,compositional,0.0,posodd
25,19,0,1,5,7.58380611,compositional,1.0,pos
25,19,1,6,5,11.60399337,compositional,1.0,odd
25,19,2,11,5,19.41622911,compositional,1.0,posodd
25,19,0,2,3,5.55909287,compositional,2.0,pos
25,19,1,7,5,11.60653903,compositional,2.0,odd
25,19,2,12,5,19.45000352,compositional,2.0,posodd
25,19,0,3,4,6.76547568,compositional,3.0,pos
25,19,1,8,5,11.75104099,compositional,3.0,odd
25,19,2,13,4,10.38508768,compositional,3.0,posodd
25,19,0,4,2,5.55138393,compositional,4.0,pos
25,19,1,9,5,11.73275412,compositional,4.0,odd
25,19,2,14,3,17.105835,compositional,4.0,posodd
26,0,0,0,2,3.17224991,compositional,0.0,pos
26,0,1,5,2,4.12539794,compositional,0.0,even
26,0,2,10,4,8.92888286,compositional,0.0,poseven
26,0,0,1,3,4.24030175,compositional,1.0,pos
